,Date,High,Low,Open,Close,Volume,Adj Close,daily_return
235,2021-12-07,3549.989990234375,3466.68994140625,3492.0,3523.2900390625,3320500,3523.2900390625,0.027986449842105632
236,2021-12-08,3543.60009765625,3495.010009765625,3523.010009765625,3523.159912109375,2262700,3523.159912109375,-3.693336389631874e-05
237,2021-12-09,3539.389892578125,3482.7900390625,3515.0,3483.419921875,2303100,3483.419921875,-0.011279644190371751
238,2021-12-10,3518.5400390625,3410.0,3508.340087890625,3444.239990234375,3031400,3444.239990234375,-0.011247547674222313
239,2021-12-13,3442.0,3382.60009765625,3440.0,3391.35009765625,3108500,3391.35009765625,-0.015356041602236248
240,2021-12-14,3389.97998046875,3328.800048828125,3351.0,3381.830078125,2798800,3381.830078125,-0.0028071473770370226
241,2021-12-15,3472.0,3303.89990234375,3371.9599609375,3466.300048828125,3789700,3466.300048828125,0.024977591644686603
242,2021-12-16,3483.320068359375,3363.2099609375,3467.3701171875,3377.419921875,3043800,3377.419921875,-0.02564120984943974
243,2021-12-17,3417.969970703125,3312.27001953125,3354.2099609375,3400.35009765625,4277100,3400.35009765625,0.00678925816500775
244,2021-12-20,3357.489990234375,3312.0,3337.0,3341.580078125,2868600,3341.580078125,-0.017283520179806833
245,2021-12-21,3414.330078125,3312.949951171875,3357.010009765625,3408.340087890625,2797800,3408.340087890625,0.019978575465737336
246,2021-12-22,3441.0,3370.010009765625,3385.39990234375,3420.739990234375,2751800,3420.739990234375,0.003638105947175063
247,2021-12-23,3439.5,3403.0,3408.56005859375,3421.3701171875,1839400,3421.3701171875,0.0001842077898126515
248,2021-12-27,3458.860107421875,3384.31005859375,3420.739990234375,3393.389892578125,2934400,3393.389892578125,-0.00817807593186548
249,2021-12-28,3443.52001953125,3382.7099609375,3403.64990234375,3413.219970703125,2731900,3413.219970703125,0.005843737016006267
250,2021-12-29,3424.239990234375,3372.010009765625,3416.800048828125,3384.02001953125,1787700,3384.02001953125,-0.008554957319630296
251,2021-12-30,3417.760009765625,3370.47998046875,3394.0,3372.889892578125,1879200,3372.889892578125,-0.0032890251502314394
252,2021-12-31,3387.0,3331.169921875,3379.1201171875,3334.340087890625,2391500,3334.340087890625,-0.011429310151015226
